date,close
2025-07-01,0.14634102
2025-06-30,0.148966724
2025-06-29,0.150309468
2025-06-28,0.150309468
2025-06-27,0.150309468
2025-06-26,0.149977653
2025-06-25,0.150219737
2025-06-24,0.151617912
2025-06-23,0.151418555
2025-06-22,0.152387673
2025-06-21,0.152387673
2025-06-20,0.152387673
2025-06-19,0.152387673
2025-06-18,0.153173503
2025-06-17,0.150056117
2025-06-16,0.149512619
2025-06-15,0.149512619
2025-06-14,0.149512619
2025-06-13,0.149512619
2025-06-12,0.149966288
2025-06-11,0.149794343
2025-06-10,0.149365836
2025-06-09,0.148914659
2025-06-08,0.14855946
2025-06-07,0.14855946
2025-06-06,0.14855946
2025-06-05,0.148453765
2025-06-04,0.148243409
2025-06-03,0.148580531
2025-06-02,0.149213114
2025-06-01,0.14790194
2025-05-31,0.14790194
2025-05-30,0.14790194
2025-05-29,0.149024114
2025-05-28,0.151104224
2025-05-27,0.151453543
2025-05-26,0.153445723
2025-05-25,0.153403684
2025-05-24,0.153403684
2025-05-23,0.153403684
2025-05-22,0.153273487
2025-05-21,0.152458217
2025-05-20,0.151752577
2025-05-19,0.152246403
2025-05-18,0.151085601
2025-05-17,0.151085601
2025-05-16,0.151085601
2025-05-15,0.152854538
2025-05-14,0.152746468
2025-05-13,0.152638572
2025-05-12,0.152493516
2025-05-11,0.15178593
2025-05-10,0.15178593
2025-05-09,0.15178593
2025-05-08,0.151782878
2025-05-07,0.150001903
2025-05-06,0.144454031
2025-05-05,0.143953214
2025-05-04,0.118673177
2025-05-03,0.118673177
2025-05-02,0.118673177
2025-05-01,0.145813059
2025-04-30,0.145813059
2025-04-29,0.146978562
2025-04-28,0.1464486
2025-04-27,0.145180453
2025-04-26,0.145180453
2025-04-25,0.145180453
2025-04-24,0.144795749
2025-04-23,0.1469875
2025-04-22,0.150441695
2025-04-21,0.152781352
2025-04-20,0.146456391
2025-04-19,0.146456391
2025-04-18,0.146456391
2025-04-17,0.146456391
2025-04-16,0.146456391
