date,close
2025-05-21,0.00839
2025-05-20,0.00835
2025-05-19,0.00835
2025-05-18,0.00835
2025-05-17,0.00835
2025-05-16,0.00835
2025-05-15,0.00841
2025-05-14,0.00834
2025-05-13,0.00832
2025-05-12,0.00832
2025-05-11,0.00828
2025-05-10,0.00828
2025-05-09,0.00828
2025-05-08,0.00821
2025-05-07,0.00821
2025-05-06,0.00816
2025-05-05,0.00800
2025-05-04,0.00662
2025-05-03,0.00662
2025-05-02,0.00662
2025-05-01,0.00813
2025-04-30,0.00813
2025-04-30,0.00813
2025-04-29,0.00824
2025-04-28,0.00823
2025-04-27,0.00815
2025-04-26,0.00815
2025-04-25,0.00815
2025-04-24,0.00814
2025-04-23,0.00796
2025-04-22,0.00809
2025-04-21,0.00824
2025-04-20,0.00850
2025-04-19,0.00850
2025-04-18,0.00850
2025-04-17,0.00850
2025-04-16,0.00850
